Report/resources/Instances_Gateway.txt
0.0	0.0
3.0	2.0
6.0	4.0
9.0	2.0
12.0	3.0
15.0	9.0
18.0	5.0
21.0	2.0
24.0	6.0
27.0	5.0
30.0	2.0
33.0	4.0
36.0	4.0
39.0	1.0
42.0	7.0
45.0	3.0
48.0	2.0
51.0	3.0
54.0	5.0
57.0	4.0
60.0	2.0
63.0	6.0
66.0	6.0
69.0	5.0
72.0	2.0
75.0	1.0
78.0	1.0
81.0	8.0
84.0	5.0
87.0	3.0
90.0	6.0
93.0	6.0
96.0	3.0
99.0	5.0
102.0	3.0
105.0	4.0
108.0	3.0
111.0	2.0
114.0	6.0
117.0	6.0
120.0	5.0
123.0	3.0
126.0	7.0
129.0	5.0
132.0	3.0
135.0	4.0
138.0	4.0
141.0	5.0
144.0	3.0
147.0	1.0
150.0	2.0
153.0	8.0
156.0	4.0
159.0	3.0
162.0	0.0
165.0	0.0
168.0	0.0
171.0	6.0
174.0	3.0
177.0	3.0
180.0	6.0
183.0	5.0
186.0	3.0
189.0	5.0
192.0	5.0
195.0	4.0
198.0	1.0
201.0	4.0
204.0	3.0
207.0	1.0
210.0	0.0
213.0	0.0
216.0	5.0
219.0	1.0
222.0	6.0
225.0	5.0
228.0	1.0
231.0	4.0
234.0	4.0
237.0	2.0
240.0	3.0
243.0	0.0
246.0	5.0
249.0	1.0
252.0	5.0
255.0	4.0
258.0	1.0
261.0	5.0
264.0	5.0
267.0	4.0
270.0	1.0
273.0	3.0
276.0	7.0
279.0	3.0
282.0	0.0
285.0	2.0
288.0	3.0
291.0	3.0
294.0	6.0
297.0	3.0
300.0	2.0
303.0	0.0
306.0	1.0
309.0	0.0
312.0	1.0
315.0	1.0
318.0	3.0
321.0	4.0
324.0	4.0
327.0	2.0
330.0	3.0
333.0	3.0
336.0	3.0
339.0	2.0
342.0	2.0
345.0	6.0
348.0	3.0
351.0	4.0
354.0	5.0
357.0	1.0
360.0	1.0
363.0	4.0
366.0	2.0
369.0	0.0
372.0	4.0
375.0	1.0
378.0	0.0
381.0	1.0
384.0	2.0
387.0	5.0
390.0	3.0
393.0	3.0
396.0	4.0
399.0	2.0
402.0	3.0
405.0	4.0
408.0	4.0
411.0	5.0
414.0	5.0
417.0	5.0
420.0	2.0
423.0	3.0
426.0	8.0
429.0	5.0
432.0	3.0
435.0	3.0
438.0	1.0
441.0	1.0
444.0	3.0
447.0	1.0
450.0	7.0
453.0	10.0
456.0	5.0
459.0	4.0
462.0	3.0
465.0	4.0
468.0	4.0
471.0	2.0
474.0	1.0
477.0	6.0
480.0	6.0
483.0	4.0
486.0	2.0
489.0	6.0
492.0	7.0
495.0	2.0
498.0	4.0
501.0	2.0
504.0	0.0
507.0	7.0
510.0	5.0
513.0	1.0
516.0	1.0
519.0	3.0
522.0	5.0
525.0	5.0
528.0	7.0
531.0	2.0
534.0	2.0
537.0	4.0
540.0	2.0
543.0	3.0
546.0	2.0
549.0	6.0
552.0	6.0
555.0	7.0
558.0	4.0
561.0	0.0
564.0	3.0
567.0	4.0
570.0	3.0
573.0	1.0
576.0	2.0
579.0	4.0
582.0	0.0
585.0	2.0
588.0	2.0
591.0	2.0
594.0	3.0
597.0	4.0
600.0	6.0
603.0	6.0
606.0	1.0
609.0	1.0
612.0	4.0
615.0	4.0
618.0	2.0
621.0	4.0
624.0	1.0
627.0	1.0
630.0	6.0
633.0	3.0
636.0	1.0
639.0	4.0
642.0	6.0
645.0	6.0
648.0	8.0
651.0	3.0
654.0	5.0
657.0	4.0
660.0	4.0
663.0	4.0
666.0	6.0
669.0	5.0
672.0	3.0
675.0	4.0
678.0	4.0
681.0	4.0
684.0	4.0
687.0	4.0
690.0	5.0
693.0	3.0
696.0	6.0
699.0	6.0
702.0	4.0
705.0	7.0
708.0	7.0
711.0	6.0
714.0	1.0
717.0	4.0
720.0	4.0
723.0	7.0
726.0	2.0
729.0	4.0
732.0	4.0
735.0	3.0
738.0	2.0
741.0	1.0
744.0	1.0
747.0	2.0
750.0	3.0
753.0	4.0
756.0	5.0
759.0	5.0
762.0	3.0
765.0	2.0
768.0	3.0
771.0	2.0
774.0	4.0
777.0	7.0
780.0	3.0
783.0	6.0
786.0	5.0
789.0	2.0
792.0	3.0
795.0	8.0
798.0	2.0
801.0	3.0
804.0	4.0
807.0	1.0
810.0	3.0
813.0	3.0
816.0	4.0
819.0	1.0
822.0	4.0
825.0	3.0
828.0	6.0
831.0	3.0
834.0	2.0
837.0	1.0
840.0	6.0
843.0	9.0
846.0	9.0
849.0	4.0
852.0	5.0
855.0	4.0
858.0	3.0
861.0	3.0
864.0	0.0
867.0	0.0
870.0	1.0
873.0	3.0
876.0	3.0
879.0	3.0
882.0	5.0
885.0	2.0
888.0	3.0
891.0	4.0
894.0	4.0
897.0	8.0
