Report/resources/Instances_Database.txt
0.0	0.0
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	1.0
10.0	1.0
11.0	2.0
12.0	5.0
13.0	4.0
14.0	0.0
15.0	2.0
16.0	3.0
17.0	1.0
18.0	6.0
19.0	6.0
20.0	6.0
21.0	6.0
22.0	4.0
23.0	6.0
24.0	2.0
25.0	1.0
26.0	2.0
27.0	1.0
28.0	0.0
29.0	1.0
30.0	4.0
31.0	4.0
32.0	2.0
33.0	3.0
34.0	4.0
35.0	4.0
36.0	2.0
37.0	1.0
38.0	3.0
39.0	4.0
40.0	5.0
41.0	5.0
42.0	4.0
43.0	3.0
44.0	1.0
45.0	1.0
46.0	2.0
47.0	3.0
48.0	3.0
49.0	5.0
50.0	6.0
51.0	3.0
52.0	1.0
53.0	0.0
54.0	2.0
55.0	3.0
56.0	4.0
57.0	4.0
58.0	2.0
59.0	6.0
60.0	5.0
61.0	4.0
62.0	6.0
63.0	4.0
64.0	6.0
65.0	4.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	1.0
70.0	1.0
71.0	4.0
72.0	6.0
73.0	4.0
74.0	6.0
75.0	6.0
76.0	5.0
77.0	3.0
78.0	1.0
79.0	2.0
80.0	1.0
81.0	0.0
82.0	0.0
83.0	1.0
84.0	2.0
85.0	1.0
86.0	3.0
87.0	5.0
88.0	3.0
89.0	4.0
90.0	5.0
91.0	2.0
92.0	1.0
93.0	4.0
94.0	3.0
95.0	3.0
96.0	4.0
97.0	5.0
98.0	6.0
99.0	6.0
100.0	5.0
101.0	2.0
102.0	2.0
103.0	2.0
104.0	2.0
105.0	4.0
106.0	4.0
107.0	1.0
108.0	0.0
109.0	0.0
110.0	1.0
111.0	2.0
112.0	1.0
113.0	0.0
114.0	1.0
115.0	2.0
116.0	2.0
117.0	3.0
118.0	2.0
119.0	1.0
120.0	2.0
121.0	2.0
122.0	3.0
123.0	4.0
124.0	5.0
125.0	5.0
126.0	5.0
127.0	4.0
128.0	2.0
129.0	2.0
130.0	4.0
131.0	5.0
132.0	6.0
133.0	6.0
134.0	6.0
135.0	6.0
136.0	2.0
137.0	3.0
138.0	3.0
139.0	2.0
140.0	2.0
141.0	5.0
142.0	5.0
143.0	1.0
144.0	3.0
145.0	2.0
146.0	1.0
147.0	3.0
148.0	3.0
149.0	4.0
150.0	3.0
151.0	2.0
152.0	3.0
153.0	1.0
154.0	1.0
155.0	1.0
156.0	0.0
157.0	0.0
158.0	1.0
159.0	1.0
160.0	1.0
161.0	3.0
162.0	2.0
163.0	1.0
164.0	1.0
165.0	2.0
166.0	3.0
167.0	1.0
168.0	0.0
169.0	0.0
170.0	0.0
171.0	0.0
172.0	0.0
173.0	1.0
174.0	1.0
175.0	4.0
176.0	5.0
177.0	3.0
178.0	6.0
179.0	6.0
180.0	5.0
181.0	4.0
182.0	3.0
183.0	2.0
184.0	2.0
185.0	4.0
186.0	4.0
187.0	3.0
188.0	3.0
189.0	3.0
190.0	2.0
191.0	4.0
192.0	5.0
193.0	3.0
194.0	2.0
195.0	3.0
196.0	2.0
197.0	0.0
198.0	3.0
199.0	3.0
200.0	4.0
201.0	5.0
202.0	2.0
203.0	3.0
204.0	3.0
205.0	3.0
206.0	3.0
207.0	3.0
208.0	6.0
209.0	5.0
210.0	3.0
211.0	4.0
212.0	2.0
213.0	2.0
214.0	2.0
215.0	0.0
216.0	0.0
217.0	0.0
218.0	2.0
219.0	2.0
220.0	2.0
221.0	2.0
222.0	6.0
223.0	6.0
224.0	5.0
225.0	6.0
226.0	1.0
227.0	4.0
228.0	4.0
229.0	4.0
230.0	6.0
231.0	5.0
232.0	5.0
